brand_name,brand_key,log_date,search_index_score,is_control
KIKO KOSTADINOV,kiko kostadinov,2026-03-02,0.0,False
Dior,dior,2026-03-03,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-03,0.0,False
HERMÈS,hermes,2026-03-03,0.052632,False
UNDERCOVER,undercover,2026-03-03,0.144737,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-03,0.0,False
Dior,dior,2026-03-04,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-04,0.0,False
HERMÈS,hermes,2026-03-04,0.035714,False
UNDERCOVER,undercover,2026-03-04,0.130952,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-04,0.0,False
Dior,dior,2026-03-05,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-05,0.0,False
HERMÈS,hermes,2026-03-05,0.035714,False
UNDERCOVER,undercover,2026-03-05,0.119048,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-05,0.0,False
Dior,dior,2026-03-06,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-06,0.0,False
HERMÈS,hermes,2026-03-06,0.034884,False
UNDERCOVER,undercover,2026-03-06,0.127907,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-06,0.0,False
Dior,dior,2026-03-07,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-07,0.0,False
HERMÈS,hermes,2026-03-07,0.03,False
UNDERCOVER,undercover,2026-03-07,0.14,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-07,0.0,False
Dior,dior,2026-03-08,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-08,0.0,False
HERMÈS,hermes,2026-03-08,0.040404,False
UNDERCOVER,undercover,2026-03-08,0.161616,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-08,0.0,False
Dior,dior,2026-03-09,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-09,0.0,False
HERMÈS,hermes,2026-03-09,0.035714,False
UNDERCOVER,undercover,2026-03-09,0.154762,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-09,0.0,False
Dior,dior,2026-03-10,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-10,0.0,False
HERMÈS,hermes,2026-03-10,0.0375,False
UNDERCOVER,undercover,2026-03-10,0.15,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-10,0.0,False
Dior,dior,2026-03-11,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-11,0.0,False
HERMÈS,hermes,2026-03-11,0.036585,False
UNDERCOVER,undercover,2026-03-11,0.121951,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-11,0.0,False
Dior,dior,2026-03-12,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-12,0.0,False
