geo_point_2d;geo_shape;objectid_1;codeunique;nom_long;nom_so_gar;nom_su_gar;id_ref_zdc;nom_zdc;id_ref_zda;nom_zda;idrefliga;idrefligc;res_com;mode;train;rer;metro;tramway;val;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y
48.865335317260985, 2.4166972728577103;"{""coordinates"": [2.41669727285771, 48.865335317260985], ""type"": ""Point""}";694;103033;Gallieni;Parc de Bagnolet;;71817;Gallieni;47890;Gallieni;A01536;C01373;METRO 3;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;657208.4603;6862969.6694
48.86147646373029, 2.373943508245182;"{""coordinates"": [2.373943508245182, 48.86147646373029], ""type"": ""Point""}";702;109073;Saint-Ambroise;;;71781;Saint-Ambroise;45205;Saint-Ambroise;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654068.6725;6862564.6133
48.86229941281971, 2.4415218094110314;"{""coordinates"": [2.441521809411031, 48.86229941281971], ""type"": ""Point""}";704;109093;Mairie de Montreuil;;;71785;Mairie de Montreuil;44052;Mairie de Montreuil;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;1;0;0;RATP;1;0;659027.1889;6862618.9315
48.82258370865234, 2.298464194670265;"{""coordinates"": [2.298464194670265, 48.82258370865234], ""type"": ""Point""}";709;114037;Malakoff - Plateau de Vanves;;;73766;Malakoff - Plateau De Vanves;413433;Malakoff - Plateau De Vanves;A01546;C01383;METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;648492.7657;6858286.7119
48.82642601087568, 2.357245650758686;"{""coordinates"": [2.357245650758686, 48.82642601087568], ""type"": ""Point""}";720;107079;Tolbiac;;;71001;Tolbiac;43411;Tolbiac;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652811.918;6858677.1935
48.80468812091137, 2.3639531966021656;"{""coordinates"": [2.363953196602166, 48.80468812091137], ""type"": ""Point""}";722;107097;Villejuif - Léo Lagrange;;;70375;Villejuif Léo Lagrange;47826;Villejuif Léo Lagrange;A01540;C01377;METRO 7;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;653284.8753;6856256.2281
48.84406559730793, 2.390482133980388;"{""coordinates"": [2.390482133980388, 48.84406559730793], ""type"": ""Point""}";726;108067;Montgallet;;;71631;Montgallet;44160;Montgallet;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;655267.0787;6860619.1829
48.81905151465142, 2.3601297420152623;"{""coordinates"": [2.360129742015262, 48.81905151465142], ""type"": ""Point""}";734;107083;Porte d'Italie;;;70596;Porte d'Italie;473456;Porte d'Italie;A01540 / A01193;C01377 / C01391;METRO 7 / TRAM 3a;METRO / TRAM;0;0;1;1;0;0;0;0;0;0;RATP;1;0;653017.0055;6857855.5184
48.86434377873392, 2.330129877112862;"{""coordinates"": [2.330129877112862, 48.86434377873392], ""type"": ""Point""}";735;101059;Tuileries;;;71284;Tuileries;45664;Tuileries;A01534;C01371;METRO 1;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;650857.0163;6862909.8123
48.86779973445541, 2.3138819376821598;"{""coordinates"": [2.31388193768216, 48.86779973445541], ""type"": ""Point""}";736;101063;Champs-Élysées – Clemenceau;Grand Palais;;71305;Champs-Élysées Clemenceau;42531;Champs-Élysées Clemenceau;A01534 / A01546;C01371 / C01383;METRO 1 / METRO 13;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649668.4044;6863304.3208
48.84520470267353, 2.2664415403695077;"{""coordinates"": [2.266441540369508, 48.84520470267353], ""type"": ""Point""}";748;110037;Chardon Lagache;;;71141;Chardon Lagache;42543;Chardon Lagache;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;646165.0735;6860823.259
48.85301676701032, 2.3355020503762605;"{""coordinates"": [2.33550205037626, 48.85301676701032], ""type"": ""Point""}";749;110057;Mabillon;;;73639;Mabillon;59379;Mabillon;A01543;C01380;METRO 10;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651240.521;6861647.0173
48.82708544889644, 2.2794116820504207;"{""coordinates"": [2.279411682050421, 48.82708544889644], ""type"": ""Point""}";751;112033;Corentin Celton;;;70990;Corentin Celton;42759;Corentin Celton;A01545;C01382;METRO 12;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647098.5235;6858799.8446
48.83873485883676, 2.2821433781708915;"{""coordinates"": [2.282143378170892, 48.83873485883676], ""type"": ""Point""}";755;108021;Lourmel;;;71086;Lourmel;45363;Lourmel;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;647310.8393;6860093.2932
48.84118692114318, 2.32050922752816;"{""coordinates"": [2.32050922752816, 48.84118692114318], ""type"": ""Point""}";762;285;Montparnasse;;;71139;Gare Montparnasse;58578;Montparnasse Bienvenue;A01847 / A01537 / A01539 / A01545 / A01546;C01736 / C01374 / C01376 / C01382 / C01383;TRAIN N / METRO 4 / METRO 6 / METRO 12 / METRO 13;TRAIN / METRO;1;0;1;0;0;1;0;0;0;0;RATP/SNCF;1;1;650129.0864;6860341.0199
48.90781431666948, 2.454357578777375;"{""coordinates"": [2.454357578777375, 48.90781431666948], ""type"": ""Point""}";768;1021;Jean Rostand;;;72490;Jean Rostand / Lamartine;47334;Jean Rostand;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;660003.8444;6867673.3877
48.906931832127924, 2.43862449586348;"{""coordinates"": [2.43862449586348, 48.906931832127924], ""type"": ""Point""}";777;1018;Libération;;;72472;Libération;43805;Libération;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;658849.9146;6867583.3418
48.82592054607216, 2.313380087377887;"{""coordinates"": [2.313380087377887, 48.82592054607216], ""type"": ""Point""}";795;1307;Didot;;;70983;Didot;42847;Didot;A01193;C01391;TRAM 3a;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;649591.099;6858648.1006
48.83475001035515, 2.27124150093783;"{""coordinates"": [2.27124150093783, 48.83475001035515], ""type"": ""Point""}";799;1501;Henri Farman;Porte de Seine;;73612;Henri Farmann;45358;Henri Farmann;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;646506.5978;6859657.5544
48.74656858663955, 2.3528753413357397;"{""coordinates"": [2.35287534133574, 48.74656858663955], ""type"": ""Point""}";815;1802;Robert Schuman;Parc Silic Centre;;69670;Robert Schuman / Traversière;44994;Robert Schuman (Parc Silic Centre);A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;652418.3098;6849800.9178
48.73998743037822, 2.3594678210958517;"{""coordinates"": [2.359467821095852, 48.73998743037822], ""type"": ""Point""}";816;1803;Hélène Boucher;Orlytech;;74008;Hélène Boucher (Orlytech);58813;Hélène Boucher (Orlytech);A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;652897.0945;6849065.271
48.78368721522512, 2.246977649164128;"{""coordinates"": [2.246977649164128, 48.78368721522512], ""type"": ""Point""}";841;117052;Mail de la Plaine;;;70099;Mail de la Plaine;42642;Mail de la Plaine;A02149;C01794;TRAM 6;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;644671.4558;6853996.8357
48.93335538222905, 2.294602989386074;"{""coordinates"": [2.294602989386074, 48.93335538222905], ""type"": ""Point""}";849;1032;Le Village;;;72305;Le Village;50664;Le Village;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;648319.3156;6870606.2437
48.9175149075793, 2.224812188878315;"{""coordinates"": [2.224812188878315, 48.9175149075793], ""type"": ""Point""}";855;1510;Parc Pierre Lagravère;;;70975;Parc Pierre Lagravère;44678;Parc Pierre Lagravère;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;643188.9794;6868892.7737
48.82557055530965, 2.3811665020641035;"{""coordinates"": [2.381166502064104, 48.82557055530965], ""type"": ""Point""}";862;1317;Avenue de France;;;427076;Avenue de France;45305;Avenue de France;A01193;C01391;TRAM 3a;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;654567.2953;6858568.0475
48.88501678919352, 2.3967512888038973;"{""coordinates"": [2.396751288803897, 48.88501678919352], ""type"": ""Point""}";865;1605;Butte du Chapeau Rouge;;;73801;Butte du Chapeau Rouge;58501;Butte du Chapeau Rouge;A01757;C01679;TRAM 3b;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;655761.9549;6865169.1178
48.89873399065294, 2.380537035488634;"{""coordinates"": [2.380537035488634, 48.89873399065294], ""type"": ""Point""}";868;1608;Canal Saint-Denis;;;72424;Canal Saint-Denis;45596;Canal Saint-Denis;A01757;C01679;TRAM 3b;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;654584.9051;6866703.61
48.90653655905889, 2.443992334554138;"{""coordinates"": [2.443992334554138, 48.90653655905889], ""type"": ""Point""}";873;1019;Hôtel de Ville de Bobigny;Maison de la Culture;;72477;Hôtel de Ville de Bobigny;43390;Hotel de Ville de Bobigny;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;659243.0732;6867536.6045
48.93100567097312, 2.514884565892148;"{""coordinates"": [2.514884565892148, 48.93100567097312], ""type"": ""Point""}";877;1401;Rougemont-Chanteloup;;;411284;Rougemont Chanteloup;411283;Rougemont Chanteloup;A01761;C01843;TRAM 4;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;664456.3198;6870223.2917
48.908416886385524, 2.539173330939578;"{""coordinates"": [2.539173330939578, 48.908416886385524], ""type"": ""Point""}";887;525;Maurice Audin;;;73364;Maurice Audin;479052;Maurice Audin;A01761;C01843;TRAM 4;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;666221.241;6867700.7704
48.78567213510769, 2.3919914554961137;"{""coordinates"": [2.391991455496114, 48.78567213510769], ""type"": ""Point""}";897;117080;Camille Groult;;VITRY-SUR-SEINE;70101;Camille Groult;479015;Camille Groult;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;655327.8526;6854125.7015
48.783005385498114, 2.39383827034194;"{""coordinates"": [2.39383827034194, 48.783005385498114], ""type"": ""Point""}";898;117081;Constant Coquelin;;VITRY-SUR-SEINE;70027;Constant Coquelin;479019;Constant Coquelin;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;655461.2646;6853828.1568
48.778669697404055, 2.3963579030386177;"{""coordinates"": [2.396357903038618, 48.778669697404055], ""type"": ""Point""}";899;117082;Watteau - Rondenay;;VITRY-SUR-SEINE;70001;Watteau - Rondenay;479028;Watteau - Rondenay;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;655642.7099;6853344.6782
48.76391487107731, 2.405808944037218;"{""coordinates"": [2.405808944037218, 48.76391487107731], ""type"": ""Point""}";902;117085;Rouget de Lisle;;CHOISY-LE-ROI;69846;Rouget de Lisle;479025;Rouget de Lisle;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;656324.8404;6851698.9181
48.75210595367802, 2.416948755609278;"{""coordinates"": [2.416948755609278, 48.75210595367802], ""type"": ""Point""}";905;117088;Christophe Colomb;;CHOISY-LE-ROI - ORLY;69719;Christophe Colomb;479016;Christophe Colomb;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;657133.9464;6850379.8719
48.9515983836568, 2.3207554481259183;"{""coordinates"": [2.320755448125918, 48.9515983836568], ""type"": ""Point""}";913;117068;Les Béatus;;;72372;Les Béatus;50566;Les Béatus;A02150;C01795;TRAM 8;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;650252.7697;6872618.0593
48.7807309691502, 2.23983201762499;"{""coordinates"": [2.23983201762499, 48.7807309691502], ""type"": ""Point""}";916;117051;Pavé Blanc;Parc Novéos;;70049;Pavé Blanc;44300;Pavé Blanc;A02149;C01794;TRAM 6;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;644143.2802;6853673.1835
48.783500975704136, 2.2309835589388727;"{""coordinates"": [2.230983558938873, 48.783500975704136], ""type"": ""Point""}";917;117049;Georges Millandy;;;420463;Georges Millandy / Clinique;59147;Georges Millandy;A02149;C01794;TRAM 6;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;643496.1203;6853987.4551
48.92997102621436, 2.384758861440773;"{""coordinates"": [2.384758861440773, 48.92997102621436], ""type"": ""Point""}";920;1007;Six Routes;;;72637;La Courneuve - Six Routes;46100;La Courneuve - Six Routes;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;654921.4807;6870174.6698
48.91917902773253, 2.4138371823208695;"{""coordinates"": [2.41383718232087, 48.91917902773253], ""type"": ""Point""}";921;1012;Maurice Lachâtre;;;72553;Maurice Lachâtre;44125;Maurice Lachâtre;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;657043.0912;6868958.404
48.738603871151874, 2.369907787906851;"{""coordinates"": [2.369907787906851, 48.738603871151874], ""type"": ""Point""}";927;1804;Caroline Aigle;Orlyfret;;69606;Caroline Aigle (Orlyfret);58781;Caroline Aigle (Orlyfret);A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;653663.5759;6848905.27
48.76337515298246, 2.36779053573481;"{""coordinates"": [2.36779053573481, 48.76337515298246], ""type"": ""Point""}";928;1816;Auguste Perret;Cimetière Parisien;;69837;Auguste Perret / Cimetière Parisien de Thiais;58784;Auguste Perret (Cimetière Parisien);A02134;C01774;TRAM 7;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;653529.9294;6851660.6122
48.93327227464063, 2.3018263553373655;"{""coordinates"": [2.301826355337365, 48.93327227464063], ""type"": ""Point""}";935;1031;Timbaud;;;72314;Timbaud;46450;Timbaud;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;648848.4376;6870592.2988
48.902768025562985, 2.2395420363166334;"{""coordinates"": [2.239542036316633, 48.902768025562985], ""type"": ""Point""}";936;1506;Les Fauvelles;;;72099;Les Fauvelles;43729;Les Fauvelles;A01192;C01390;TRAM 2;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;644252.6562;6867242.4932
48.83273670175476, 2.400310403025077;"{""coordinates"": [2.400310403025077, 48.83273670175476], ""type"": ""Point""}";941;108075;Porte de Charenton;;;71579;Porte de Charenton;473680;Porte de Charenton;A01541 / A01193;C01378 / C01391;METRO 8 / TRAM 3a;METRO / TRAM;0;0;1;1;0;0;0;0;0;0;RATP;1;0;655978.8011;6859354.0002
48.81556895548396, 2.368339634703194;"{""coordinates"": [2.368339634703194, 48.81556895548396], ""type"": ""Point""}";943;117073;Châteaudun - Barbès;;IVRY-SUR-SEINE;70549;Châteaudun - Barbès;479017;Châteaudun - Barbès;A02371;C02317;TRAM 9;TRAM;0;0;0;1;0;0;0;0;0;0;KEOLIS;1;0;653616.713;6857463.4476
49.01004496004054, 2.5706400688904325;"{""coordinates"": [2.570640068890433, 49.01004496004054], ""type"": ""Point""}";947;465;Parc PX;;;73595;NC;52244;Parc Px;A01516;C00563;CDGVAL;VAL;0;0;0;0;1;0;0;0;0;0;AEROSAT;1;0;668589.1929;6878989.202
49.017686209649426, 2.090181620991014;"{""coordinates"": [2.090181620991014, 49.017686209649426], ""type"": ""Point""}";953;247;Éragny - Neuville;;;66484;Éragny - Neuville;43079;Éragny - Neuville;A01852;C01739;TRAIN J;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;1;0;633451.093;6880136.9938
49.187087205195866, 2.459549118844453;"{""coordinates"": [2.459549118844453, 49.187087205195866], ""type"": ""Point""}";972;501;Chantilly - Gouvieux;;;411429;Chantilly - Gouvieux;411428;Chantilly - Gouvieux;A01842;C01728;RER D;RER;0;1;0;0;0;0;0;0;0;0;SNCF;0;0;660596.9644;6898729.3457
49.28258723638876, 1.8182711456225626;"{""coordinates"": [1.818271145622563, 49.28258723638876], ""type"": ""Point""}";974;507;Trie-Chateau;;;411339;Trie-Château;411338;Trie-Château;A01852;C01739;TRAIN J;TRAIN;1;0;0;0;0;0;0;0;0;0;SNCF;0;0;614004.3745;6909860.9929
48.87593315237684, 2.3257279613877033;"{""coordinates"": [2.325727961387703, 48.87593315237684], ""type"": ""Point""}";988;329;Saint-Lazare;;;71370;Gare Saint-Lazare;58566;Gare Saint-Lazare;A01852 / A02176 / A01843 / A01536 / A01545 / A01546 / A01547;C01739 / C01740 / C01729 / C01373 / C01382 / C01383 / C01384;TRAIN J / TRAIN L / RER E / METRO 3 / METRO 12 / METRO 13 / METRO 14;TRAIN / RER / METRO;1;1;1;0;0;0;0;0;0;0;RATP/SNCF;1;1;650545.0952;6864201.2102
48.88032518647405, 2.308773835955807;"{""coordinates"": [2.308773835955807, 48.88032518647405], ""type"": ""Point""}";1014;102074;Monceau;;;73671;Monceau;44146;Monceau;A01535;C01372;METRO 2;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;649305.8908;6864700.3253
48.88373439813717, 2.349525203221073;"{""coordinates"": [2.349525203221073, 48.88373439813717], ""type"": ""Point""}";1016;104037;Barbès-Rochechouart;;;71426;Barbès Rochechouart;42280;Barbès Rochechouart;A01535 / A01537;C01372 / C01374;METRO 2 / METRO 4;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652297.6246;6865054.0172
48.85778351458649, 2.434538451473474;"{""coordinates"": [2.434538451473474, 48.85778351458649], ""type"": ""Point""}";1024;109091;Croix de Chavaux;Jacques Duclos;;71756;Croix de Chavaux;42789;Croix de Chavaux;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;658511.2669;6862120.4437
48.821897939434606, 2.413132938342708;"{""coordinates"": [2.413132938342708, 48.821897939434606], ""type"": ""Point""}";1035;108079;Charenton-Écoles;;;70648;Charenton - Écoles;42545;Charenton Écoles;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;656911.0857;6858141.7767
48.79668213499687, 2.4494128051458075;"{""coordinates"": [2.449412805145808, 48.79668213499687], ""type"": ""Point""}";1036;108087;Créteil–L’Échat;Hôpital Henri Mondor;;70269;Créteil L'Échat;45712;Créteil L'Échat;A01541;C01378;METRO 8;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;659555.2293;6855318.906
48.87296814081129, 2.333257091791215;"{""coordinates"": [2.333257091791215, 48.87296814081129], ""type"": ""Point""}";1041;109059;Chaussée d'Antin - La Fayette;;;73689;Chaussée d'Antin - La Fayette;42589;Chaussée d'Antin - La Fayette;A01540 / A01542;C01377 / C01379;METRO 7 / METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651094.5269;6863866.8329
48.855094494476994, 2.3846997601328437;"{""coordinates"": [2.384699760132844, 48.855094494476994], ""type"": ""Point""}";1042;109077;Charonne;;;73647;Charonne;42560;Charonne;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;654852.271;6861848.7876
48.88355629016869, 2.3333796724221587;"{""coordinates"": [2.333379672422159, 48.88355629016869], ""type"": ""Point""}";1052;102063;Blanche;;;71420;Blanche;42337;Blanche;A01535;C01372;METRO 2;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;651113.4575;6865044.0875
48.84241277035873, 2.259608472752572;"{""coordinates"": [2.259608472752572, 48.84241277035873], ""type"": ""Point""}";1055;109029;Exelmans;;;71124;Exelmans;42977;Exelmans;A01542;C01379;METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;645660.7071;6860517.5076
48.870590478011124, 2.3484911310789895;"{""coordinates"": [2.34849113107899, 48.870590478011124], ""type"": ""Point""}";1058;108047;Bonne Nouvelle;;;71320;Bonne Nouvelle;45100;Bonne Nouvelle;A01541 / A01542;C01378 / C01379;METRO 8 / METRO 9;METRO;0;0;1;0;0;0;0;0;0;0;RATP;1;0;652209.7339;6863593.1266
48.93576727023479, 2.339571144951487;"{""coordinates"": [2.339571144951487, 48.93576727023479], ""type"": ""Point""}";1070;1026;L'Ile-Saint-Denis;;;72319;L'Ile-Saint-Denis (Mairie);46331;L'Île Saint-Denis;A01191;C01389;TRAM 1;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;1;651616.0568;6870845.9499
48.837052612045234, 2.0744435747033823;"{""coordinates"": [2.074443574703382, 48.837052612045234], ""type"": ""Point""}";1082;117100;Bailly;;;480951;Bailly;480933;Bailly;A02373;C02344;TRAM 13;TRAM;0;0;0;1;0;0;0;0;0;0;Transkeo;1;0;632064.5395;6860064.8921
48.90320461545236, 2.0729714565656736;"{""coordinates"": [2.072971456565674, 48.90320461545236], ""type"": ""Point""}";1087;117095;Lisière Pereire;;;64622;Lisière Pereire;480929;Lisière Pereire;A02373;C02344;TRAM 13;TRAM;0;0;0;1;0;0;0;0;0;0;Transkeo;1;0;632042.8483;6867421.5159
48.78259287270798, 2.253128058907652;"{""coordinates"": [2.253128058907652, 48.78259287270798], ""type"": ""Point""}";1091;1829;Le Hameau;;LE PLESSIS-ROBINSON;70060;Le Hameau;486815;Le Hameau;A02527;C02528;TRAM 10;TRAM;0;0;0;1;0;0;0;0;0;0;RD Bièvre;1;0;645125.3083;6853892.8941
48.77983639446138, 2.2518931566215312;"{""coordinates"": [2.251893156621531, 48.77983639446138], ""type"": ""Point""}";1092;1828;Parc des Sports;;LE PLESSIS-ROBINSON;70009;Parc des Sports;486817;Parc des Sports;A02527;C02528;TRAM 10;TRAM;0;0;0;1;0;0;0;0;0;0;RD Bièvre;1;0;645028.5569;6853565.2583
48.77669474104493, 2.250026069266826;"{""coordinates"": [2.250026069266826, 48.77669474104493], ""type"": ""Point""}";1093;1827;Noveos;;LE PLESSIS-ROBINSON;70025;Noveos;486819;Noveos;A02527;C02528;TRAM 10;TRAM;0;0;0;1;0;0;0;0;0;0;RD Bièvre;1;0;644895.0015;6853243.7581
48.766383427717415, 2.25488776388709;"{""coordinates"": [2.25488776388709, 48.766383427717415], ""type"": ""Point""}";1095;1825;Vallée aux Loups;;CHATENAY-MALABRY;425723;Vallée aux Loups;486823;Vallée aux Loups;A02527;C02528;TRAM 10;TRAM;0;0;0;1;0;0;0;0;0;0;RD Bièvre;1;0;645183.3272;6852111.7599
48.76272627254233, 2.2806978452599633;"{""coordinates"": [2.280697845259963, 48.76272627254233], ""type"": ""Point""}";1098;1821;Petit-Châtenay;;;69814;Petit Châtenay;486831;Petit Châtenay;A02527;C02528;TRAM 10;TRAM;0;0;0;1;0;0;0;0;0;0;RD Bièvre;1;0;647224.5151;6851622.4709
48.76142385353124, 2.2904447278504345;"{""coordinates"": [2.290444727850435, 48.76142385353124], ""type"": ""Point""}";1099;1820;LaVallée;;CHATENAY-MALABRY;69807;LaVallée;486833;LaVallée;A02527;C02528;TRAM 10;TRAM;0;0;0;1;0;0;0;0;0;0;RD Bièvre;1;0;647955.1503;6851468.8003
48.70223938711072, 2.2945577492421245;"{""coordinates"": [2.294557749242125, 48.70223938711072], ""type"": ""Point""}";0;164;Longjumeau;;;62977;Longjumeau;486896;Longjumeau;A02708;C02529;TRAM 12;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;648086.420402;6844909.22632
48.70068080405286, 2.307841187260169;"{""coordinates"": [2.307841187260169, 48.70068080405286], ""type"": ""Point""}";0;163;Chilly-Mazarin;;;62939;Chilly-Mazarin;486893;Chilly-Mazarin;A02708;C02529;TRAM 12;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;649062.405995;6844727.29894
48.622133794575866, 2.415448100577441;"{""coordinates"": [2.415448100577441, 48.622133794575866], ""type"": ""Point""}";0;1831;Bois Briard;;;60387;Bois Briard;486964;Bois Briard;A02708;C02529;TRAM 12;TRAM;0;0;0;1;0;0;0;0;0;0;SNCF;1;0;656916.648;6835930.9642
48.88737589044046, 2.296965185039929;"{""coordinates"": [2.296965185039929, 48.88737589044046], ""type"": ""Point""}";0;1844;Square Sainte-Odile;;;71470;Square Sainte-Odile;490894;Square Sainte-Odile;A01757;C01679;TRAM 3b;TRAM;0;0;0;1;0;0;0;0;0;0;RATP;1;0;648446.854546;6865491.96262
